audio_file,image_file,category
audio/letwig1.3_segment_2_window_1_contact.wav,images/letwig1.3_segment_2_window_1_contact.jpg,twig
audio/letwig1.3_segment_3_window_0_ambient.wav,images/letwig1.3_segment_3_window_0_ambient.jpg,ambient
audio/letwig1.3_segment_3_window_1_ambient.wav,images/letwig1.3_segment_3_window_1_ambient.jpg,ambient
audio/letwig1.3_segment_3_window_2_ambient.wav,images/letwig1.3_segment_3_window_2_ambient.jpg,ambient
audio/letwig1.3_segment_3_window_3_ambient.wav,images/letwig1.3_segment_3_window_3_ambient.jpg,ambient
audio/letwig1.3_segment_3_window_4_ambient.wav,images/letwig1.3_segment_3_window_4_ambient.jpg,ambient
audio/letwig1.3_segment_3_window_5_ambient.wav,images/letwig1.3_segment_3_window_5_ambient.jpg,ambient
audio/letwig1.3_segment_3_window_6_ambient.wav,images/letwig1.3_segment_3_window_6_ambient.jpg,ambient
audio/letwig1.3_segment_3_window_7_ambient.wav,images/letwig1.3_segment_3_window_7_ambient.jpg,ambient
audio/letwig1.3_segment_3_window_8_ambient.wav,images/letwig1.3_segment_3_window_8_ambient.jpg,ambient
audio/letwig1.3_segment_3_window_9_ambient.wav,images/letwig1.3_segment_3_window_9_ambient.jpg,ambient
audio/letwig1.3_segment_4_window_0_ambient.wav,images/letwig1.3_segment_4_window_0_ambient.jpg,ambient
audio/letwig1.3_segment_5_window_0_contact.wav,images/letwig1.3_segment_5_window_0_contact.jpg,twig
audio/letwig1.3_segment_6_window_0_ambient.wav,images/letwig1.3_segment_6_window_0_ambient.jpg,ambient
audio/letwig1_4_segment_0_window_0_ambient.wav,images/letwig1_4_segment_0_window_0_ambient.jpg,ambient
audio/letwig1_4_segment_0_window_1_ambient.wav,images/letwig1_4_segment_0_window_1_ambient.jpg,ambient
audio/letwig1_4_segment_0_window_2_ambient.wav,images/letwig1_4_segment_0_window_2_ambient.jpg,ambient
audio/letwig1_4_segment_0_window_3_ambient.wav,images/letwig1_4_segment_0_window_3_ambient.jpg,ambient
audio/letwig1_4_segment_0_window_4_ambient.wav,images/letwig1_4_segment_0_window_4_ambient.jpg,ambient
audio/letwig1_4_segment_0_window_5_ambient.wav,images/letwig1_4_segment_0_window_5_ambient.jpg,ambient
audio/letwig1_4_segment_0_window_6_ambient.wav,images/letwig1_4_segment_0_window_6_ambient.jpg,ambient
audio/letwig1_4_segment_1_window_0_ambient.wav,images/letwig1_4_segment_1_window_0_ambient.jpg,ambient
audio/letwig1_4_segment_2_window_0_ambient.wav,images/letwig1_4_segment_2_window_0_ambient.jpg,ambient
audio/letwig1_4_segment_3_window_0_ambient.wav,images/letwig1_4_segment_3_window_0_ambient.jpg,ambient
audio/letwig1_4_segment_3_window_1_ambient.wav,images/letwig1_4_segment_3_window_1_ambient.jpg,ambient
audio/letwig1_4_segment_3_window_2_ambient.wav,images/letwig1_4_segment_3_window_2_ambient.jpg,ambient
audio/letwig1_4_segment_3_window_3_ambient.wav,images/letwig1_4_segment_3_window_3_ambient.jpg,ambient
audio/letwig1_4_segment_3_window_4_ambient.wav,images/letwig1_4_segment_3_window_4_ambient.jpg,ambient
audio/letwig1_4_segment_3_window_5_ambient.wav,images/letwig1_4_segment_3_window_5_ambient.jpg,ambient
audio/letwig1_4_segment_3_window_6_ambient.wav,images/letwig1_4_segment_3_window_6_ambient.jpg,ambient
audio/letwig1_4_segment_3_window_7_ambient.wav,images/letwig1_4_segment_3_window_7_ambient.jpg,ambient
audio/letwig1_4_segment_3_window_8_ambient.wav,images/letwig1_4_segment_3_window_8_ambient.jpg,ambient
audio/letwig1_4_segment_4_window_0_contact.wav,images/letwig1_4_segment_4_window_0_contact.jpg,twig
audio/letwig1_4_segment_5_window_0_ambient.wav,images/letwig1_4_segment_5_window_0_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_1_ambient.wav,images/letwig1_4_segment_5_window_1_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_2_ambient.wav,images/letwig1_4_segment_5_window_2_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_3_ambient.wav,images/letwig1_4_segment_5_window_3_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_4_ambient.wav,images/letwig1_4_segment_5_window_4_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_5_ambient.wav,images/letwig1_4_segment_5_window_5_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_6_ambient.wav,images/letwig1_4_segment_5_window_6_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_7_ambient.wav,images/letwig1_4_segment_5_window_7_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_8_ambient.wav,images/letwig1_4_segment_5_window_8_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_9_ambient.wav,images/letwig1_4_segment_5_window_9_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_10_ambient.wav,images/letwig1_4_segment_5_window_10_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_11_ambient.wav,images/letwig1_4_segment_5_window_11_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_12_ambient.wav,images/letwig1_4_segment_5_window_12_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_13_ambient.wav,images/letwig1_4_segment_5_window_13_ambient.jpg,ambient
audio/letwig1_4_segment_5_window_14_ambient.wav,images/letwig1_4_segment_5_window_14_ambient.jpg,ambient
